7.415121203716206200e-01 8.109204481893727001e-01 7.033654037667571579e-01 7.630580258948862493e-01 6.853815290155043094e+00 8.682109357137182570e+00 7.547043652391119295e+00 4.501863476688659382e+00 6.428282726008650583e-01 7.518959763762291804e-01 7.228674932402257003e-01 2.818972192753522954e+00 8.547752021611677575e-01 7.506432063376037300e-01 4.596434904069896632e+00 7.023304919309623084e-01 6.597878935348220342e-01 7.778073964796998752e+00 7.558196729516555301e-01 6.621107710446965111e-01 8.717784969807199857e+00 1.217483163386361866e+00 7.842642601795996038e-01 6.647275294166691273e-01 7.201924743816079388e-01 7.192999657972151129e-01 7.622934371314927793e-01 7.419250499721821157e-01 5.515218024184885826e-01 7.979456231768280450e-01 6.397982142480552747e-01 7.648053919640110943e-01 7.939862525161514029e-01 7.733852798460981726e-01 2.091154949944113106e+00 4.283758032668633575e+01 8.988373317129516593e-01 8.377958429580654176e-01 7.388169983639423233e-01 4.759662610914931591e+00 6.732213872956042122e-01 8.080719961085819358e-01 8.113480412135806175e-01 3.208721945057962710e+00 8.522407110869253399e-01 6.787316802302904017e-01 7.281795217263935527e-01 8.143322096703112800e-01 6.987837311127492512e+01 5.024376184592066252e+00 7.681482012853979580e-01 7.649968249383026775e-01 4.336012501946921560e+00 6.999199026707499938e-01 2.252751330470402547e+00 1.279677336553169287e+00 8.449005213506194378e-01 3.139984577774569185e+00 7.367306172275175369e-01 2.683624470580345367e+00 7.708541309438924349e-01 8.166425247730373371e-01 7.788541234648018730e-01 1.613116479376420109e+00 7.508612120546390711e-01 8.702397288739653902e-01 1.056183652833984254e+01 1.365061816557981977e+00 6.216041941982336505e-01 1.776738737177513183e+00 7.008321034642996938e-01 7.069557360547827907e-01 4.522046551410570991e+00 2.016564169288342256e+00 2.824119268338170841e+00 1.801128098758900453e+00 5.990499860016719191e-01 7.294071436180306733e+00 1.463292310459741730e+00 6.629519069627984873e-01 7.635230347422844455e-01 2.330556971070220751e+00 3.444698863389729748e+00 9.178188438445445962e-01 1.434474041159109259e+00 7.308460719746606715e-01 1.333017633128677382e+00 2.089801070262366611e+00 6.824460489907986371e-01 7.992792176227030421e-01 1.025449537309286896e+00 7.400429914572708157e-01 2.380463598076384191e+00 8.273770259827578633e-01 3.866616529133540592e+00 9.281582528660837772e-01 1.140673182156052734e+00 3.292220908005103475e+00 7.742874027384621938e-01 2.308026810900433823e+00 4.212436784762356723e+00 8.582540531661980721e-01 7.608238514288500065e-01 1.969013483447069390e+00 1.225644218351584547e+00 7.717681767703843398e-01 1.643392648107713905e+00 9.360337224123491673e-01 9.061579776256274421e-01 1.490197227550731141e+00 2.630402459229326251e+00 1.782826727880384876e+00 1.472294710999581424e+00 9.849738490495063559e-01 7.497302237459986252e-01 8.325953581044006624e-01 1.246151787124390609e+01 1.002207649445113979e+00 7.291042019447880884e-01 7.895579765328363253e-01 7.019596845054079104e-01 1.064514700697926530e+00 2.228357919506076534e+00 8.373679002142844219e-01 7.152442507623493206e-01 1.595184401754208281e+00 1.408344377853278484e+00 9.491654794346682245e-01 8.711345666272747312e-01 7.278373235846337330e+00 8.243107176986607110e-01 2.040560461394615999e+00 5.605052523624588501e-01 1.532616630821540982e+00 8.127740775243871285e-01 6.488741150270166402e-01 1.974375290913121805e+00 1.780990629741062703e+00 1.754600362236459210e+00 7.693956328527536970e-01 1.639935203029168065e+00 1.509808646737656135e+00 8.749301076855940940e-01 1.463802424830286419e+01 2.173850883260100009e+00 1.313798135291410318e+00 1.000670950307639551e+01 9.184969788096331023e-01 7.722856775938623519e-01 1.979170310193191007e+00 1.778567477920572903e+00 7.780992451037372915e-01 1.140067413341926184e+00 6.848012278386683693e-01 7.454725347317592288e-01 1.530875492991892184e+00 6.750762280507863755e-01 1.830438385111948341e+00 9.612605826647042662e-01 7.849749807193662221e-01 6.830749976754160180e-01 1.200262262679384406e+00 1.289510868870787030e+00 1.484702829098656363e+00 8.556473589795514645e-01 1.521802591729841225e+00 2.230686060037488261e+00 9.059940635037349033e-01 5.841014640412653947e-01 1.289590248286813345e+00 1.777264848244332729e+00 7.190729517732424858e-01 1.003401695349655176e+00 1.486972990141984585e+00 1.889528173227349450e+00 1.667001628467029484e+00 1.476252686424622595e+00 7.277973137898418043e-01 1.726860828911915169e+00 1.101424251182524072e+00 2.085168594151237453e+00 1.359247781582276549e+00 6.668750414903287238e-01 1.502702422000641747e+00 1.051222683029251703e+00 1.232785863648132807e+00 6.742957656494790175e-01 7.775261993248154813e-01 2.542481091214428446e+00 1.418557986540248450e+00 1.609529328685907590e+00 7.255867296053181148e-01 1.364752563061170765e+00 8.397744608781038123e-01 1.115463498187276414e+00 7.866040638623956749e-01 8.505046138956040558e-01 1.703628931861492113e+00 2.026612255451605282e+00 9.137205528545278010e-01 1.880981643136886650e+00 1.600456746320257029e+00 1.746941058601680918e+00 1.053766349302660998e+00 1.802385201493707623e+00 1.445281863147604762e+00 1.052978367887248856e+00 7.096070834794580007e-01 7.603594753251057270e-01 1.930950884560608483e+00 1.056947133120155335e+01 6.746862235605080471e+00 2.231411371076255978e+00 5.947817902977073246e+00 8.882098452119261411e-01 2.690369929985563235e+00 6.357942389025812435e-01 7.113472852701546723e-01 1.027705046760013730e+00 3.788570634855125796e+00 6.004893381014022147e+00 7.001418694607849380e-01 1.289525718366357765e+00 1.235159075367400439e+00 1.530481974714846372e+00 2.050477255295072965e+00 9.279812992000577854e-01 6.411737282473097821e+00 1.061315826054134348e+01 1.413086006184093746e+00 1.535971304618411581e+00 2.967883613122555886e+00 1.584327499269897244e+00 2.396910164542024102e+00 1.434200006242607017e+00 1.548513291478597287e+00 7.516894559793262376e-01 1.280439698719741726e+00 1.743630820032308737e+00 1.031933155210911890e+00 1.529867665970295221e+00 1.509463557989014326e+00 1.121616221321290352e+00 1.362965965358792442e+00 1.554163547287621405e+00 1.575755598641599864e+00 1.843926534604471534e+00 1.834031466113168252e+00 1.417160859330110156e+00 7.543096876923780503e-01 6.844479691463268844e-01 1.206428846540855471e+00 8.023874312706346101e-01 7.078338395084582402e-01 1.783909857198166637e+00 2.032837488259469083e+01 1.591454705974890915e+00 1.219683045253815656e+00 1.473686423159738412e+00 1.712995506936402457e+00 7.766687328760245590e-01 9.281956658837366980e-01 1.272771594573924636e+00 1.425848308953950427e+00 1.473854670224639563e+00 1.253329195240634464e+00 1.312487944752412483e+00 2.456074396621466871e+00 3.100890101077753425e+00 1.446074138007405141e+00 2.317469404698773161e+00 1.413438526321433963e+00 2.782746117001040798e+00 4.529253633520241351e+00 3.252606238566431607e+00 1.410935995933129572e+00 1.778004468245677483e+00 1.496628298234365939e+00 1.563149452790917771e+00 9.026038191643318553e-01 6.667934910354074152e-01 1.609281570048589183e+00 1.563979859882092649e+00 1.390482034047602067e+00 8.622823718618503053e-01 3.817082719699016469e+00 6.434711043550478404e-01 1.392619904072991632e+00 1.042738249551591556e+00 8.915214895113888760e-01 9.397330526863186817e-01 1.263051014282337903e+00 1.416644992833272054e+00 1.223698490839055797e+00 1.427886725126423340e+00 8.133163804142719000e-01 1.281217415699657858e+00 1.264155254104160298e+00 1.075155367123282302e+00 1.625164956013896989e+00 2.523766474514860469e+00 9.224610632992650272e-01 8.189773097689961867e-01 1.154237708495708281e+00 8.242059102387798708e-01 1.148963486120618160e+00 7.796831743764723877e-01 1.709913709367769874e+00 1.340454636299755808e+00 1.242967607249498396e+00 5.207027484071105938e+00 1.220574136958876954e+00 1.121291212561322803e+00 1.207967604552885632e+01 3.081616947357255221e+00 1.672850342781320832e+00 1.557690502898231300e+00 3.081718077754618701e+00 1.976618440404678712e+00 8.947759721678111289e-01 1.059270411393627320e+00 1.256258324155451689e+00 7.389905481797365283e-01 7.951874726570629104e-01 6.786275103542510623e-01 1.340883573998153944e+00 1.109725378877610247e+00 1.344555436785980218e+00 3.398431903812193511e+00 1.359560475436512705e+00 1.107694110644304564e+00 6.864602076023346156e-01 7.973804075191711638e-01 7.427409562546463118e-01 1.424220130434203258e+00 7.483191953409817909e-01 9.967337653832004651e-01 8.142764293622338778e-01 9.245368771274744546e-01 9.137592730051088408e-01 1.197918790172267434e+00 1.178105237261383831e+00 1.131875470279757989e+00 8.450971854426240215e-01 1.013654429915063604e+00 8.551515638937646768e-01 9.769679911908089043e-01 1.124229439665359376e+00 1.862410647654461515e+00 1.121811014623414149e+00 8.960826637991249344e-01 1.154408369183639094e+00 9.502707117681772342e-01 8.307877596171078238e-01 1.396177651805488251e+00 1.266426974148016305e+00 1.252167554183745590e+00 1.158940726395834453e+00 1.146729130914443839e+00 1.122547540981715386e+00 2.071237956406001501e+01 1.422946229860141409e+00 8.197148418194633024e-01 3.168913446876539641e+00 1.087579052978943972e+00 1.168111785328580288e+00 4.036232893432388558e+00 1.078362045722982110e+00 5.053413879833984268e+00 1.233019091652573396e+00 3.354149848884024454e+00 7.436112299227733979e-01 1.055577448868042278e+00 8.399757914784942159e-01 1.012393115332024474e+00 2.361225009277334141e+00 2.792287589483047938e+01 2.465962632854250103e+00 9.998489802816646899e-01 9.923917774751693788e-01 3.654528719567344375e+00 1.068127103556954172e+00 1.462076996647390548e+00 1.648634311417184861e+00 1.450863943488051255e+00 9.991964697307100796e-01 8.752721542859814852e-01 1.101792950624348233e+00 1.034261346195160636e+00 1.220717864305932432e+00 9.281774295695729426e-01 7.397910894499113432e-01 1.111015664313658613e+00 1.010028926060319243e+00 1.092382394813285584e+00 7.962742307427956856e-01 1.238804145191139128e+00 7.864395534010789612e-01 3.559835296552694039e+00 1.200084080125558339e+00 1.095145731761682617e+00 1.283436969494990532e+00 1.247458296490021823e+00 7.080494478480453546e-01 9.035228682545475287e-01 8.458481115409479667e-01 6.156826014711478834e+00 1.254831884863158331e+00 8.999040424646855829e-01 9.532580490852853305e-01 9.971551539188477919e-01 1.083946633970805262e+00 6.492176500652044879e-01 8.465583314465982001e-01 1.027629750118974838e+00 1.388067946333511493e+00 1.251468255890148873e+00 1.043929109124053678e+00 8.068148384191027311e-01 2.554437281678277660e+00 1.312728325419109332e+00 1.104913034045870823e+00 1.789105154244772011e+00 2.579932639582457554e+00 8.455599899235969330e-01 1.079494028111000592e+00 8.660347003790340725e-01 3.457637845893348327e+00 7.719294224875543620e-01 8.042194914234495062e-01 1.084282944771591817e+00 9.659085000963512080e-01 1.081843855579905478e+00 9.386045482062769230e-01 9.451600294546946834e-01 1.662352281345845340e+00 1.216260549821091441e+00 1.265456179392414393e+00 1.104204938256654334e+00 2.493222799372227794e+00 6.934681167906725507e-01 1.731601138339426305e+00 9.744158517467813585e-01 1.259432212206008872e+00 8.276664456823848992e-01 1.113557911970557868e+00 2.320990395613609980e+00 9.779262846747505122e-01 2.810016979559913253e+00 1.002241747353491474e+00 1.396925220739694939e+00 1.010253468967278190e+00 9.992207282549578906e-01 9.310925976699604423e-01 2.371123510562596515e+00 9.946223710925400363e-01 6.243060413488471516e-01 1.094861020310725852e+00 7.805807896482250818e-01 5.296742677375333663e+00 1.229497114841085370e+00 3.809117896856683227e+00 1.028261859516621524e+00 7.156356540088080198e-01 1.053836780959489960e+00 1.175247727905272876e+00 1.013527280439118439e+00 1.072274327303302854e+00 1.034430318775455548e+00 9.069569451809023075e-01 8.261521467207673108e-01 9.294009707860071412e-01 1.038410242672626715e+00 1.045056257602484884e+00 1.010087147020557241e+00 3.618474917949573655e+00 7.130101985285002275e-01 7.570424320862985113e-01 1.199497974133105771e+00 7.486162371904130364e-01 9.399634281830501203e-01 9.941685959259740635e-01 8.800047098236257748e-01 7.996029211787578639e-01 1.134927121805778372e+00 1.042566313204082107e+00 7.947767600132776833e-01 1.006642696899361811e+00 6.358806187354665296e-01 8.949520812695436200e-01 1.085268280376946448e+00 1.061855904482880808e+00 9.672484624931566577e-01 8.536894854103513897e-01 1.182859099600092723e+00 2.144980714640547514e+00 1.071485329220695837e+00 7.000497480314743726e+00 9.870193463201423212e-01 1.312166379200387034e+00 2.308902457697752375e+00 9.607148626473834829e-01 1.190360167565940985e+00 9.978089053186679491e-01 9.398799322941201462e-01 9.420139972488785762e-01 1.849851736814471792e+00 9.462045628067531355e-01 1.958279897873471453e+00 9.799305942891958221e-01 9.774524909772430714e-01 8.070376348850476500e-01 1.017079769028350622e+00 1.084999346694135669e+00 2.856812215607404060e+00 1.084561526904234796e+00 1.118058645355797909e+00 1.012929968363093014e+00 6.899806209792869183e-01 8.536479764537822090e-01 8.523295288319792107e-01 8.964825558203101119e-01 9.952417600429215305e-01 3.945640873273449145e+00 8.528542162086252265e-01 9.379822424328947417e-01 1.076934886938348379e+00 1.473284810194754657e+00 1.029726528328426483e+00 2.247886310010537958e+00 1.000316522582982426e+00 1.031552709768805531e+00 1.001849226970908058e+00 1.198974716213003111e+00 2.547212148431909906e+00 6.744789849973469309e-01 1.170977173583577668e+00 7.539236744952205749e-01 8.352090738140349746e-01 7.682920192058188036e+01 8.665143630063217861e-01 1.682644286840859094e+00 2.787143499733458096e+00 9.958080807971230186e-01 1.028312244293472899e+00 9.137705367083223118e-01 6.525689540630634777e-01 8.526245607063829279e-01 1.028602740931076065e+00 1.175186501004084061e+00 1.053999300822813900e+00 2.492480933204894278e+00 8.219258419566223273e-01 8.935115078001402145e-01 1.522151411379722097e+00 1.070827042574457266e+00 6.825230428497485180e-01 8.999300986937983637e-01 2.481636768693497697e+00 8.796438465354493585e-01 1.023013922538387854e+00 9.203021197132029707e-01 1.133724206783934152e+00 1.393644039329966278e+00 1.002388071180369655e+00 1.306381070538415345e+00 6.806178475069926126e-01 1.081973667561885843e+00 1.217159262131227937e+00 9.469748377377518178e-01 3.659272986609011014e+00 2.321530903565286241e+00 9.183966142684488743e-01 1.476416309068177002e+00 1.078867432741025922e+00 1.015517418164209040e+00 1.102780316857651988e+00 7.585420989214278764e-01 8.861501581007662498e-01 9.837407436013759776e-01 8.623636334604127818e-01 8.801408146196909588e-01 8.888746271299722279e-01 1.837691604247850163e+00 7.434520571037637193e-01 2.398524917884622187e+00 2.227587305667738882e+00 2.559696586212405478e+00 1.020532950081761925e+00 1.701365739693261547e+00 9.686203857235258230e-01 1.066948410394508606e+00 7.153189498232076504e-01 1.105180078531059928e+00 1.695308621668665028e+00 1.095688571155774227e+00 9.017801372155733741e-01 8.418491170942753454e-01 9.485427102894681273e-01 1.171040387464309829e+00 8.103249781921534334e-01 1.082352080665615279e+00 1.153654990457159357e+00 1.403871215720103871e+00 9.303493731444297810e-01 7.360930650415080656e-01 1.127101813528958107e+00 9.020231920832220140e-01 8.199557931534378064e-01 9.532725199862979171e-01 7.129471584880501922e+00 1.052003427686172277e+00 8.281440047052837095e-01 8.807316584094799783e-01 2.038410722678182907e+00 6.612971246590889862e+00 4.721796733935266666e+00 1.164045108121290140e+00 1.570288677840768976e+00 1.257587491002532198e+00 8.907261230364320603e-01 1.035857593863255266e+00 8.666066589700840428e-01 8.328019757585474192e-01 1.216284814526414904e+00 1.251150332628238715e+00 1.050158236317447757e+00 1.053665182939737655e+00 9.739609432570038861e-01 9.621016104766528798e-01 1.640368002294750882e+00 8.034572169496334570e-01 1.301722318539410006e+00 9.244530820490385326e-01 1.266631703921289764e+00 1.082496447776339465e+00 1.251055205611594001e+00 8.651811687798930395e-01 8.087712029487692522e-01 8.845217202946616952e-01 6.003727680106747400e+00 1.029525041305509037e+00 8.751498813355951256e-01 1.140340206690846792e+00 4.601354271337862123e+00 2.033980400574907144e+00 1.716504145041589213e+00 9.317618141995065439e-01 7.625731929651365926e-01 1.010433147994802106e+00 8.107267638537850596e-01 1.220381011695435003e+00 2.521185707649975072e+00 1.053768349340285404e+00 9.256826762403063125e-01 1.069426473458080507e+00 1.003309796496946849e+00 8.709200782307648936e-01 9.392012340578498319e-01 1.258094586703545570e+00 9.132647340181467843e-01 8.901086100623216701e-01 1.039381686841387875e+00 8.489610716907846077e-01 1.041250291852493071e+00 1.062807687998414741e+00 1.130327142083608960e+00 1.107406907617883185e+00 8.388830588108461273e-01 8.364542634434732893e-01 9.110221099616031548e-01 3.174878456045728381e+00 8.759342244284453738e-01 8.561919985914390185e-01 1.306388518020698939e+02 1.319232216564706572e+00 8.665451803191598357e-01 6.877736215007766996e-01 8.903721733373585190e-01 6.940238537275467134e-01 9.056557375204137283e-01 7.728055110665945637e-01 1.049218215360313122e+00 8.892440479827186106e-01 2.876468564118737525e+00 1.125330104235765516e+00 8.217803111935644278e-01 1.162509576657281940e+00 1.854800090517923383e+00 9.690713312516621158e-01 7.575417739811500795e-01 9.860144898919701584e-01 8.171201564976251497e-01 1.135056972702248368e+00 8.718121317881890597e-01 9.021459224145155220e-01 3.099397365486482592e+00 1.013301366573290174e+00 9.512436954011945778e-01 9.467699545267717065e-01 9.924706237743650128e-01 1.064997763542868014e+00 1.883279351774870047e+00 9.822149545143661342e-01 1.028213577142669921e+00 8.501212226760168633e-01 9.178866816099772175e-01 8.482918681034259389e-01 8.075135177215428950e-01 8.820888672190917434e-01 1.328797833724099320e+00 9.273338432448394730e-01 9.042516813650052221e-01 1.697440841509147536e+00 8.524055697411473398e-01 2.493600493384023675e+00 1.062046849916568503e+00 8.918526940018219884e-01 7.428071721918086956e-01 8.636300198662932859e-01 9.683037916678843837e-01 9.909855143510960529e-01 1.070971698208545764e+00 8.022523102097645076e-01 8.870568329163789345e-01 8.047994383036698451e-01 1.350470310887574632e+00 1.491053914472908470e+00 1.150093698641533990e+00 1.054497094930699763e+00 8.816543590541913167e-01 8.629065987639615853e-01 1.118227096310705937e+00 8.866225260372488925e-01 9.554524101408973236e-01 8.006976499506889278e-01 2.672703539738658485e+00 4.948289795175282002e+00 8.960096412810965028e-01 1.192776178040373614e+00 1.162782197019977648e+00 1.201084209192684105e+00 9.358478449258040843e-01 9.314706105510343059e-01 1.077443480353591942e+00 8.726079379708985284e-01 9.719588188867914758e-01 9.947856791289185763e-01 9.969678235389992649e-01 9.696824833067908544e-01 1.130142018358788247e+00 9.810451650414716562e-01 8.659844794738006390e-01 1.129389121831256837e+00 1.370380274023697664e+00 1.121567834022952015e+00 1.911332532028740427e+00 9.144136924857880766e-01 1.121662431450575426e+00 9.304695641872677836e-01 1.609574604442067125e+00 8.678126403673970257e-01 9.281941309017243125e-01 1.056451374013040345e+00 8.339610491677644788e-01 1.001186103650866466e+00 8.490457644713640395e-01 1.036120308160481951e+00 9.153264061214335667e-01 9.086318074620693963e-01 1.394813565345961903e+00 1.086219976218204764e+00 7.718771082638579140e-01 9.294811202502692993e-01 9.550935675180070028e-01 3.332975162590586571e+00 8.142052830811602471e-01 8.970956903338033195e-01 7.890215430559373022e-01 8.796626697303491227e-01 8.873819463626474446e-01 1.329596243521605325e+00 1.929352790110315130e+00 1.109678205018174157e+00 1.338943895124644401e+00 8.270495446930931083e-01 1.242621228196754801e+00 8.430233084516375319e-01 1.861004645587075679e+00 9.371265496005098949e-01 9.390158397974084359e-01 8.375469598625322476e-01 8.927420948647297738e-01 1.454784292981095017e+00 9.635624523693525623e-01 8.019415572172766682e-01 8.343654117171596107e-01 8.867101076639221091e-01 8.506934921197146782e-01 2.262554626434783334e+00 8.728522945739592975e-01 8.830639020997238520e-01 9.946316423829891784e-01 8.527218747878667626e-01 1.004836479201650423e+00 8.740050955337823613e-01 1.245580531937007462e+00 8.966943928194318625e-01 3.622128467700052923e+00 1.119753221289407019e+00 1.376029841369126983e+00 1.322942269341285781e+00 2.750306590482027413e+00 8.914544114340545722e-01 9.195616338894510022e-01 8.782993111020421795e-01 1.097796397471005658e+00 2.105545348325749355e+00 1.490148396467060765e+00 8.948890406258254160e-01 1.368955864600869043e+00 8.677638953992617976e-01 1.613532569761939817e+00 1.233139203485592139e+00 1.151548398120525674e+00 8.736360103172869929e-01 8.585732460993836801e-01 9.807800152508943103e-01 7.036266014874499319e-01 9.131142126157495431e-01 1.095215548876053768e+00 7.797243601964584103e-01 7.616474689842909207e-01 9.479939287941927528e-01 9.672129471902196629e-01 8.732211549569435238e-01 2.656577309393063135e+00 7.555995782713992304e-01 9.346408355851952843e-01 9.281876640895532216e-01 8.996657314337009881e-01 9.307020303508132253e-01 9.608985357577231046e-01 8.025882154024351900e-01 1.755557558729871737e+00 7.728265924339686732e-01 9.748554909810717151e-01 7.618628623060431648e-01 1.132904565004480446e+00 1.770512628729590920e+00 7.199044142039504601e-01 8.249068002370751884e-01 1.831713219604380161e+00 8.902221785611649230e-01 9.593642448562559322e-01
